timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,tcp_flags,ttl,label
1776596979.3277533,192.168.100.10,192.168.100.2,6,54,19842,60379,20,64,attack
1776596995.4448712,192.168.100.2,192.168.100.10,6,54,1935,80,2,64,attack
1776597007.6219108,192.168.100.2,192.168.100.10,6,54,30369,80,2,64,attack
1776596997.1302881,192.168.100.2,192.168.100.10,6,54,14209,80,4,64,attack
1776596995.5444987,192.168.100.2,192.168.100.10,6,54,3612,80,2,64,attack
1776596995.984274,192.168.100.10,192.168.100.2,6,58,80,29084,18,64,attack
1776597009.929471,192.168.100.2,192.168.100.10,6,54,55402,80,2,64,attack
1776597002.223199,192.168.100.10,192.168.100.2,6,58,80,61255,18,64,attack
1776597006.2042909,192.168.100.2,192.168.100.10,6,54,19159,80,2,64,attack
1776597003.9058151,192.168.100.2,192.168.100.10,6,54,23867,80,4,64,attack
1776596996.1391554,192.168.100.10,192.168.100.2,6,58,80,34173,18,64,attack
1776597003.2999127,192.168.100.2,192.168.100.10,6,54,53354,80,2,64,attack
1776597001.4331772,192.168.100.2,192.168.100.10,6,54,21072,80,2,64,attack
1776597005.0272706,192.168.100.2,192.168.100.10,6,54,22122,80,2,64,attack
1776597004.318953,192.168.100.10,192.168.100.2,6,58,80,46233,18,64,attack
1776596997.911014,192.168.100.2,192.168.100.10,6,54,43713,80,2,64,attack
1776597002.7562535,192.168.100.10,192.168.100.2,6,58,80,19652,18,64,attack
1776597004.577266,192.168.100.2,192.168.100.10,6,54,65249,80,2,64,attack
1776596996.0288029,192.168.100.2,192.168.100.10,6,54,30786,80,4,64,attack
1776597005.1068144,192.168.100.10,192.168.100.2,6,58,80,26803,18,64,attack
1776596996.018662,192.168.100.10,192.168.100.2,6,58,80,30103,18,64,attack
1776596996.895749,192.168.100.2,192.168.100.10,6,54,3513,80,2,64,attack
1776597016.3347075,192.168.100.2,192.168.100.10,6,54,11146,80,2,64,attack
1776596999.9272888,192.168.100.2,192.168.100.10,6,54,5622,80,2,64,attack
1776597001.2556207,192.168.100.10,192.168.100.2,6,58,80,9842,18,64,attack
1776596995.4584677,192.168.100.10,192.168.100.2,6,58,80,1944,18,64,attack
1776597000.6607423,192.168.100.10,192.168.100.2,6,58,80,43573,18,64,attack
1776596996.9602866,192.168.100.2,192.168.100.10,6,54,5949,80,2,64,attack
1776597001.856826,192.168.100.2,192.168.100.10,6,54,49505,80,2,64,attack
1776597006.1969125,192.168.100.10,192.168.100.2,6,58,80,18671,18,64,attack
1776597005.7014375,192.168.100.2,192.168.100.10,6,54,55930,80,4,64,attack
1776597008.6171412,192.168.100.2,192.168.100.10,6,54,5623,80,4,64,attack
1776597003.9115908,192.168.100.2,192.168.100.10,6,54,24062,80,4,64,attack
1776596999.4773524,192.168.100.10,192.168.100.2,6,58,80,49864,18,64,attack
1776596996.0232813,192.168.100.2,192.168.100.10,6,54,30254,80,2,64,attack
1776597005.1881642,192.168.100.10,192.168.100.2,6,58,80,32008,18,64,attack
1776596999.6967318,192.168.100.10,192.168.100.2,6,58,80,58460,18,64,attack
1776596998.1561215,192.168.100.2,192.168.100.10,6,54,57464,80,4,64,attack
1776596998.1507986,192.168.100.10,192.168.100.2,6,58,80,56319,18,64,attack
1776597015.405072,192.168.100.10,192.168.100.2,6,58,80,6115,18,64,attack
1776597001.1322534,192.168.100.2,192.168.100.10,6,54,2345,80,2,64,attack
1776596998.917427,192.168.100.2,192.168.100.10,6,54,22688,80,2,64,attack
1776596995.9081979,192.168.100.10,192.168.100.2,6,58,80,26073,18,64,attack
1776597011.072555,192.168.100.2,192.168.100.10,6,54,43699,80,2,64,attack
1776597010.680932,192.168.100.10,192.168.100.2,6,58,80,27698,18,64,attack
1776597005.3607373,192.168.100.10,192.168.100.2,6,58,80,42476,18,64,attack
1776596979.3225658,192.168.100.2,192.168.100.10,6,58,60379,1138,2,38,attack
1776596996.2459247,192.168.100.2,192.168.100.10,6,54,41508,80,4,64,attack
1776596995.9538856,192.168.100.2,192.168.100.10,6,54,27886,80,4,64,attack
1776597003.302722,192.168.100.2,192.168.100.10,6,54,53486,80,4,64,attack
1776596995.8047507,192.168.100.2,192.168.100.10,6,54,17316,80,2,64,attack
1776596996.6978295,192.168.100.10,192.168.100.2,6,58,80,60970,18,64,attack
1776596979.2731023,192.168.100.10,192.168.100.2,6,54,25,60379,20,64,attack
1776596998.7150028,192.168.100.2,192.168.100.10,6,54,11635,80,4,64,attack
1776597006.9368598,192.168.100.10,192.168.100.2,6,58,80,56104,18,64,attack
1776596996.3069828,192.168.100.2,192.168.100.10,6,54,44106,80,4,64,attack
1776596995.836946,192.168.100.2,192.168.100.10,6,54,18417,80,2,64,attack
1776597000.3394082,192.168.100.10,192.168.100.2,6,58,80,25913,18,64,attack
1776597004.077548,192.168.100.2,192.168.100.10,6,54,37301,80,2,64,attack
1776596995.56404,192.168.100.2,192.168.100.10,6,54,4200,80,2,64,attack
1776597000.5305128,192.168.100.10,192.168.100.2,6,58,80,36008,18,64,attack
1776596998.5376873,192.168.100.2,192.168.100.10,6,54,7208,80,2,64,attack
1776596996.0729454,192.168.100.2,192.168.100.10,6,54,32658,80,2,64,attack
1776597007.5321105,192.168.100.2,192.168.100.10,6,54,20035,80,4,64,attack
1776596999.4278493,192.168.100.2,192.168.100.10,6,54,47793,80,4,64,attack
1776596998.3754747,192.168.100.2,192.168.100.10,6,54,405,80,2,64,attack
1776596996.1895652,192.168.100.2,192.168.100.10,6,54,38613,80,4,64,attack
1776597005.0315356,192.168.100.10,192.168.100.2,6,58,80,22450,18,64,attack
1776597009.3462677,192.168.100.10,192.168.100.2,6,58,80,35977,18,64,attack
1776597002.3585854,192.168.100.2,192.168.100.10,6,54,436,80,4,64,attack
1776597002.3689547,192.168.100.10,192.168.100.2,6,58,80,683,18,64,attack
1776596996.0999784,192.168.100.2,192.168.100.10,6,54,33235,80,2,64,attack
1776596995.927723,192.168.100.2,192.168.100.10,6,54,26713,80,2,64,attack
1776596996.8007617,192.168.100.10,192.168.100.2,6,58,80,65188,18,64,attack
1776596998.9787853,192.168.100.2,192.168.100.10,6,54,25585,80,4,64,attack
1776597007.7010436,192.168.100.2,192.168.100.10,6,54,30675,80,2,64,attack
1776597000.2380679,192.168.100.2,192.168.100.10,6,54,22143,80,2,64,attack
1776596996.001154,192.168.100.10,192.168.100.2,6,58,80,29457,18,64,attack
1776597004.3299205,192.168.100.2,192.168.100.10,6,54,46915,80,2,64,attack
1776596997.1284077,192.168.100.10,192.168.100.2,6,58,80,14100,18,64,attack
1776597000.6067095,192.168.100.10,192.168.100.2,6,58,80,42855,18,64,attack
1776596996.0404608,192.168.100.2,192.168.100.10,6,54,31036,80,2,64,attack
1776596997.493597,192.168.100.2,192.168.100.10,6,54,27889,80,2,64,attack
1776596996.3413675,192.168.100.10,192.168.100.2,6,58,80,46773,18,64,attack
1776597001.4427066,192.168.100.2,192.168.100.10,6,54,24638,80,2,64,attack
1776596995.8047507,192.168.100.2,192.168.100.10,6,54,17316,80,2,64,attack
1776597003.916725,192.168.100.2,192.168.100.10,6,54,24269,80,4,64,attack
1776597004.7141445,192.168.100.2,192.168.100.10,6,54,3864,80,2,64,attack
1776597002.9726894,192.168.100.10,192.168.100.2,6,58,80,31874,18,64,attack
1776596996.4175293,192.168.100.2,192.168.100.10,6,54,49037,80,2,64,attack
1776596998.6526148,192.168.100.10,192.168.100.2,6,58,80,9688,18,64,attack
1776597015.905004,192.168.100.10,192.168.100.2,6,58,80,39408,18,64,attack
1776597005.9734786,192.168.100.2,192.168.100.10,6,54,4348,80,4,64,attack
1776597002.1501772,192.168.100.2,192.168.100.10,6,54,59113,80,2,64,attack
1776597003.6059458,192.168.100.10,192.168.100.2,6,58,80,5127,18,64,attack
1776596997.8637958,192.168.100.10,192.168.100.2,6,58,80,43505,18,64,attack
1776596996.0261307,192.168.100.2,192.168.100.10,6,54,30366,80,2,64,attack
1776597000.1748214,192.168.100.10,192.168.100.2,6,58,80,18387,18,64,attack
1776597004.64724,192.168.100.10,192.168.100.2,6,58,80,483,18,64,attack
1776597010.0247884,192.168.100.2,192.168.100.10,6,54,60785,80,2,64,attack
1776597010.6827588,192.168.100.2,192.168.100.10,6,54,27752,80,4,64,attack
1776596997.3156843,192.168.100.2,192.168.100.10,6,54,20671,80,2,64,attack
1776596997.806274,192.168.100.10,192.168.100.2,6,58,80,39577,18,64,attack
1776597016.4517837,192.168.100.10,192.168.100.2,6,58,80,18335,18,64,attack
1776597000.462729,192.168.100.2,192.168.100.10,6,54,35609,80,2,64,attack
1776597000.9052045,192.168.100.2,192.168.100.10,6,54,57157,80,2,64,attack
1776596996.7975752,192.168.100.2,192.168.100.10,6,54,65087,80,2,64,attack
1776596996.076896,192.168.100.2,192.168.100.10,6,54,33050,80,2,64,attack
1776597001.7209427,192.168.100.2,192.168.100.10,6,54,41287,80,4,64,attack
1776597018.7546763,192.168.100.2,192.168.100.10,6,54,8832,80,2,64,attack
1776596999.8120837,192.168.100.10,192.168.100.2,6,58,80,1375,18,64,attack
1776597014.3740127,192.168.100.2,192.168.100.10,6,54,28894,80,2,64,attack
1776597005.3600123,192.168.100.10,192.168.100.2,6,58,80,42446,18,64,attack
1776596995.8053594,192.168.100.2,192.168.100.10,6,54,17329,80,2,64,attack
1776596997.7239356,192.168.100.2,192.168.100.10,6,54,34091,80,2,64,attack
1776596996.755852,192.168.100.10,192.168.100.2,6,58,80,63487,18,64,attack
1776596996.0261307,192.168.100.2,192.168.100.10,6,54,30366,80,2,64,attack
1776597001.4965515,192.168.100.10,192.168.100.2,6,58,80,25122,18,64,attack
1776596995.6832983,192.168.100.2,192.168.100.10,6,54,11972,80,2,64,attack
1776596995.6001086,192.168.100.10,192.168.100.2,6,58,80,6306,18,64,attack
1776596997.9682417,192.168.100.2,192.168.100.10,6,54,46530,80,2,64,attack
1776596998.5220003,192.168.100.2,192.168.100.10,6,54,5859,80,2,64,attack
1776596997.695612,192.168.100.10,192.168.100.2,6,58,80,33972,18,64,attack
1776596999.4281251,192.168.100.10,192.168.100.2,6,58,80,47807,18,64,attack
1776596995.8461318,192.168.100.2,192.168.100.10,6,54,18813,80,2,64,attack
1776596996.4476237,192.168.100.2,192.168.100.10,6,54,49989,80,2,64,attack
1776597004.7280374,192.168.100.2,192.168.100.10,6,54,8694,80,2,64,attack
1776597007.0276697,192.168.100.10,192.168.100.2,6,58,80,60612,18,64,attack
1776596995.6729298,192.168.100.10,192.168.100.2,6,58,80,11341,18,64,attack
1776597000.0207558,192.168.100.2,192.168.100.10,6,54,11118,80,2,64,attack
1776596979.3169515,192.168.100.10,192.168.100.2,6,54,6004,60379,20,64,attack
1776597015.169343,192.168.100.10,192.168.100.2,6,58,80,62132,18,64,attack
1776597008.2461975,192.168.100.10,192.168.100.2,6,58,80,57025,18,64,attack
1776597002.1501772,192.168.100.2,192.168.100.10,6,54,59113,80,2,64,attack
1776597004.651497,192.168.100.2,192.168.100.10,6,54,3698,80,2,64,attack
1776596997.580476,192.168.100.2,192.168.100.10,6,54,29394,80,2,64,attack
1776596997.0469658,192.168.100.10,192.168.100.2,6,58,80,9788,18,64,attack
1776596995.9750676,192.168.100.2,192.168.100.10,6,54,28472,80,2,64,attack
1776597000.226967,192.168.100.10,192.168.100.2,6,58,80,20071,18,64,attack
1776596995.4750187,192.168.100.2,192.168.100.10,6,54,1951,80,2,64,attack
1776596997.8136978,192.168.100.10,192.168.100.2,6,58,80,39888,18,64,attack
1776596995.4689634,192.168.100.2,192.168.100.10,6,54,1947,80,2,64,attack
1776597009.0679176,192.168.100.10,192.168.100.2,6,58,80,28207,18,64,attack
1776597006.1993554,192.168.100.10,192.168.100.2,6,58,80,18846,18,64,attack
1776596996.5354695,192.168.100.2,192.168.100.10,6,54,52946,80,4,64,attack
1776597000.6063766,192.168.100.2,192.168.100.10,6,54,42835,80,2,64,attack
1776597008.8273008,192.168.100.2,192.168.100.10,6,54,13775,80,2,64,attack
1776596996.1848478,192.168.100.10,192.168.100.2,6,58,80,37605,18,64,attack
1776596998.3750064,192.168.100.2,192.168.100.10,6,54,375,80,2,64,attack
1776597010.8826284,192.168.100.10,192.168.100.2,6,58,80,36451,18,64,attack
1776597009.3486946,192.168.100.2,192.168.100.10,6,54,38690,80,2,64,attack
1776596997.275798,192.168.100.2,192.168.100.10,6,54,18891,80,2,64,attack
1776597005.1930249,192.168.100.2,192.168.100.10,6,54,36269,80,2,64,attack
1776597002.286737,192.168.100.2,192.168.100.10,6,54,63445,80,2,64,attack
1776597009.8422062,192.168.100.2,192.168.100.10,6,54,55231,80,2,64,attack
1776596996.5898066,192.168.100.2,192.168.100.10,6,54,55042,80,2,64,attack
1776596996.2400568,192.168.100.2,192.168.100.10,6,54,40489,80,2,64,attack
1776596995.8567216,192.168.100.10,192.168.100.2,6,58,80,19724,18,64,attack
1776596996.7627387,192.168.100.2,192.168.100.10,6,54,64827,80,4,64,attack
1776596997.2751048,192.168.100.2,192.168.100.10,6,54,18873,80,2,64,attack
1776596996.5391743,192.168.100.2,192.168.100.10,6,54,53029,80,2,64,attack
1776596995.947092,192.168.100.2,192.168.100.10,6,54,27599,80,2,64,attack
1776596996.1420918,192.168.100.2,192.168.100.10,6,54,34268,80,4,64,attack
1776596996.6953795,192.168.100.10,192.168.100.2,6,58,80,60858,18,64,attack
1776597021.0283434,192.168.100.10,192.168.100.2,6,58,80,365,18,64,attack
1776597004.9627395,192.168.100.10,192.168.100.2,6,58,80,18569,18,64,attack
1776596998.6661038,192.168.100.2,192.168.100.10,6,54,11066,80,2,64,attack
1776597001.1890337,192.168.100.2,192.168.100.10,6,54,6323,80,4,64,attack
1776596998.967527,192.168.100.10,192.168.100.2,6,58,80,23498,18,64,attack
1776596999.173273,192.168.100.10,192.168.100.2,6,58,80,38925,18,64,attack
1776596995.9990351,192.168.100.2,192.168.100.10,6,54,29400,80,2,64,attack
1776596997.8095431,192.168.100.2,192.168.100.10,6,54,39694,80,2,64,attack
1776596996.843571,192.168.100.10,192.168.100.2,6,58,80,1510,18,64,attack
1776596995.5502844,192.168.100.10,192.168.100.2,6,58,80,3993,18,64,attack
1776596998.9005105,192.168.100.2,192.168.100.10,6,54,19650,80,2,64,attack
1776597020.4122286,192.168.100.10,192.168.100.2,6,58,80,22523,18,64,attack
1776596995.7765949,192.168.100.2,192.168.100.10,6,54,16258,80,2,64,attack
1776596999.3150063,192.168.100.2,192.168.100.10,6,54,42437,80,2,64,attack
1776597000.793926,192.168.100.2,192.168.100.10,6,54,51574,80,2,64,attack
1776596996.5412364,192.168.100.2,192.168.100.10,6,54,53080,80,2,64,attack
1776597005.8876505,192.168.100.10,192.168.100.2,6,58,80,65105,18,64,attack
1776596995.67028,192.168.100.2,192.168.100.10,6,54,11043,80,2,64,attack
1776596999.3209124,192.168.100.2,192.168.100.10,6,54,42584,80,2,64,attack
1776596995.5842228,192.168.100.2,192.168.100.10,6,54,5833,80,2,64,attack
1776596996.1911266,192.168.100.10,192.168.100.2,6,58,80,38693,18,64,attack
1776597004.0756464,192.168.100.2,192.168.100.10,6,54,37173,80,4,64,attack
1776597001.4928992,192.168.100.2,192.168.100.10,6,54,24905,80,2,64,attack
1776596996.5766587,192.168.100.10,192.168.100.2,6,58,80,54511,18,64,attack
1776597014.0719366,192.168.100.2,192.168.100.10,6,54,7074,80,2,64,attack
1776596996.4800963,192.168.100.2,192.168.100.10,6,54,51022,80,2,64,attack
1776596998.861622,192.168.100.10,192.168.100.2,6,58,80,19246,18,64,attack
1776596996.700069,192.168.100.2,192.168.100.10,6,54,61098,80,2,64,attack
1776596997.6383996,192.168.100.10,192.168.100.2,6,58,80,31887,18,64,attack
1776596999.128983,192.168.100.2,192.168.100.10,6,54,36770,80,2,64,attack
1776596997.5793467,192.168.100.2,192.168.100.10,6,54,29368,80,2,64,attack
1776596995.9260256,192.168.100.10,192.168.100.2,6,58,80,26630,18,64,attack
1776596996.9617991,192.168.100.10,192.168.100.2,6,58,80,5991,18,64,attack
1776597004.8176413,192.168.100.2,192.168.100.10,6,54,9205,80,2,64,attack
1776597004.4852262,192.168.100.10,192.168.100.2,6,58,80,56594,18,64,attack
1776597000.6637459,192.168.100.2,192.168.100.10,6,54,46737,80,2,64,attack
1776597001.081631,192.168.100.2,192.168.100.10,6,54,64144,80,4,64,attack
1776597003.8068283,192.168.100.10,192.168.100.2,6,58,80,19203,18,64,attack
1776597002.8390589,192.168.100.10,192.168.100.2,6,58,80,28164,18,64,attack
1776597005.975155,192.168.100.10,192.168.100.2,6,58,80,4472,18,64,attack
1776597002.6276898,192.168.100.2,192.168.100.10,6,54,15264,80,4,64,attack
1776596997.056434,192.168.100.2,192.168.100.10,6,54,10298,80,2,64,attack
1776596997.4909232,192.168.100.2,192.168.100.10,6,54,27779,80,2,64,attack
1776597001.9179866,192.168.100.2,192.168.100.10,6,54,50146,80,2,64,attack
1776597007.2627742,192.168.100.10,192.168.100.2,6,58,80,8018,18,64,attack
1776596996.1099613,192.168.100.2,192.168.100.10,6,54,33466,80,2,64,attack
1776597002.4925187,192.168.100.2,192.168.100.10,6,54,4717,80,2,64,attack
1776597000.8556523,192.168.100.2,192.168.100.10,6,54,56853,80,2,64,attack
1776596996.164263,192.168.100.2,192.168.100.10,6,54,35464,80,2,64,attack
1776596997.9146013,192.168.100.2,192.168.100.10,6,54,43763,80,4,64,attack
1776597002.7594752,192.168.100.2,192.168.100.10,6,54,19798,80,2,64,attack
1776596995.4598732,192.168.100.10,192.168.100.2,6,58,80,1945,18,64,attack
1776596997.9719608,192.168.100.2,192.168.100.10,6,54,48278,80,4,64,attack
1776596996.0237474,192.168.100.2,192.168.100.10,6,54,30271,80,2,64,attack
1776596995.9950557,192.168.100.2,192.168.100.10,6,54,29230,80,2,64,attack
1776596996.8528576,192.168.100.2,192.168.100.10,6,54,2016,80,2,64,attack
1776597000.8440223,192.168.100.2,192.168.100.10,6,54,54830,80,4,64,attack
1776597001.9930625,192.168.100.2,192.168.100.10,6,54,54382,80,4,64,attack
1776596996.263837,192.168.100.2,192.168.100.10,6,54,41680,80,2,64,attack
1776596979.2975776,192.168.100.10,192.168.100.2,6,54,1051,60379,20,64,attack
1776597001.921283,192.168.100.2,192.168.100.10,6,54,50370,80,2,64,attack
1776596995.5492961,192.168.100.2,192.168.100.10,6,54,3961,80,2,64,attack
1776597015.173728,192.168.100.10,192.168.100.2,6,58,80,65265,18,64,attack
1776596996.5914853,192.168.100.10,192.168.100.2,6,58,80,55139,18,64,attack
1776597002.4421751,192.168.100.2,192.168.100.10,6,54,4540,80,4,64,attack
1776597008.1619892,192.168.100.10,192.168.100.2,6,58,80,53413,18,64,attack
1776596997.7281444,192.168.100.2,192.168.100.10,6,54,34298,80,2,64,attack
1776596999.8059886,192.168.100.2,192.168.100.10,6,54,64464,80,2,64,attack
1776596996.2990892,192.168.100.10,192.168.100.2,6,58,80,43592,18,64,attack
1776596979.3192189,192.168.100.2,192.168.100.10,6,58,60379,1132,2,42,attack
1776597000.343936,192.168.100.2,192.168.100.10,6,54,26185,80,2,64,attack
1776596998.9702804,192.168.100.2,192.168.100.10,6,54,23585,80,2,64,attack
1776597004.5755773,192.168.100.2,192.168.100.10,6,54,61145,80,4,64,attack
1776597003.5288591,192.168.100.2,192.168.100.10,6,54,1099,80,4,64,attack
1776597001.3269253,192.168.100.2,192.168.100.10,6,54,16859,80,2,64,attack
1776596979.3220646,192.168.100.10,192.168.100.2,6,54,1086,60379,20,64,attack
1776597001.706171,192.168.100.2,192.168.100.10,6,54,36624,80,2,64,attack
1776597007.1834219,192.168.100.2,192.168.100.10,6,54,2063,80,2,64,attack
1776597000.2319484,192.168.100.10,192.168.100.2,6,58,80,20206,18,64,attack
1776596997.2060516,192.168.100.2,192.168.100.10,6,54,16714,80,4,64,attack
1776596995.418847,192.168.100.2,192.168.100.10,6,54,1926,80,2,64,attack
1776596996.5408337,192.168.100.2,192.168.100.10,6,54,53070,80,2,64,attack
1776597004.8840797,192.168.100.10,192.168.100.2,6,58,80,13654,18,64,attack
1776597007.361959,192.168.100.2,192.168.100.10,6,54,11275,80,2,64,attack
1776597002.7720942,192.168.100.2,192.168.100.10,6,54,23901,80,2,64,attack
1776596979.265243,192.168.100.2,192.168.100.10,6,58,60379,8080,2,51,attack
1776596995.9619572,192.168.100.2,192.168.100.10,6,54,28407,80,2,64,attack
1776597020.1691327,192.168.100.2,192.168.100.10,6,54,15453,80,2,64,attack
1776597006.9418817,192.168.100.2,192.168.100.10,6,54,56386,80,2,64,attack
1776596996.3849635,192.168.100.10,192.168.100.2,6,58,80,47942,18,64,attack
1776597005.0292249,192.168.100.2,192.168.100.10,6,54,22261,80,2,64,attack
1776597002.6892292,192.168.100.2,192.168.100.10,6,54,15731,80,2,64,attack
1776597002.4327304,192.168.100.2,192.168.100.10,6,54,2662,80,2,64,attack
1776596997.6158187,192.168.100.2,192.168.100.10,6,54,30418,80,2,64,attack
1776596995.7106395,192.168.100.2,192.168.100.10,6,54,15275,80,2,64,attack
1776596995.7067978,192.168.100.2,192.168.100.10,6,54,14382,80,4,64,attack
1776597004.8220568,192.168.100.10,192.168.100.2,6,58,80,13359,18,64,attack
1776597000.961047,192.168.100.10,192.168.100.2,6,58,80,59127,18,64,attack
1776597010.120023,192.168.100.2,192.168.100.10,6,54,647,80,2,64,attack
1776596998.770807,192.168.100.10,192.168.100.2,6,58,80,13537,18,64,attack
1776596996.5498424,192.168.100.10,192.168.100.2,6,58,80,54348,18,64,attack
1776596995.5502844,192.168.100.10,192.168.100.2,6,58,80,3993,18,64,attack
1776596995.8192441,192.168.100.2,192.168.100.10,6,54,18163,80,4,64,attack
1776596999.8021948,192.168.100.2,192.168.100.10,6,54,64321,80,2,64,attack
1776597005.1177301,192.168.100.10,192.168.100.2,6,58,80,31374,18,64,attack
1776597002.1536305,192.168.100.10,192.168.100.2,6,58,80,59227,18,64,attack
1776596996.911905,192.168.100.10,192.168.100.2,6,58,80,4048,18,64,attack
1776597000.075949,192.168.100.2,192.168.100.10,6,54,13491,80,4,64,attack
1776596995.5340366,192.168.100.2,192.168.100.10,6,54,3222,80,2,64,attack
1776597007.258433,192.168.100.2,192.168.100.10,6,54,7773,80,4,64,attack
1776596995.5481718,192.168.100.10,192.168.100.2,6,58,80,3927,18,64,attack
1776596997.3216746,192.168.100.10,192.168.100.2,6,58,80,20938,18,64,attack
1776596979.311166,192.168.100.10,192.168.100.2,6,54,4006,60379,20,64,attack
1776596997.2329435,192.168.100.2,192.168.100.10,6,54,17702,80,2,64,attack
1776597002.5568042,192.168.100.2,192.168.100.10,6,54,7458,80,2,64,attack
1776596997.3667877,192.168.100.10,192.168.100.2,6,58,80,22972,18,64,attack
1776597007.265222,192.168.100.2,192.168.100.10,6,54,8154,80,2,64,attack
1776597006.4598048,192.168.100.2,192.168.100.10,6,54,31251,80,4,64,attack
1776596997.7681978,192.168.100.10,192.168.100.2,6,58,80,36965,18,64,attack
1776596995.8009179,192.168.100.2,192.168.100.10,6,54,17220,80,2,64,attack
1776596979.339155,192.168.100.2,192.168.100.10,6,58,60379,1039,2,46,attack
1776597004.4079695,192.168.100.2,192.168.100.10,6,54,55867,80,2,64,attack
1776596997.5789409,192.168.100.2,192.168.100.10,6,54,29360,80,2,64,attack
1776597002.4906337,192.168.100.10,192.168.100.2,6,58,80,4610,18,64,attack
1776597001.5968177,192.168.100.10,192.168.100.2,6,58,80,32466,18,64,attack
1776596996.0412693,192.168.100.2,192.168.100.10,6,54,31094,80,4,64,attack
1776597011.166128,192.168.100.10,192.168.100.2,6,58,80,47611,18,64,attack
1776596995.6905932,192.168.100.2,192.168.100.10,6,54,13248,80,2,64,attack
1776597000.799916,192.168.100.2,192.168.100.10,6,54,54740,80,4,64,attack
1776596996.5096054,192.168.100.10,192.168.100.2,6,58,80,52723,18,64,attack
1776597003.529236,192.168.100.2,192.168.100.10,6,54,1118,80,2,64,attack
1776596996.3906543,192.168.100.2,192.168.100.10,6,54,48167,80,2,64,attack
1776597001.7115777,192.168.100.2,192.168.100.10,6,54,36851,80,2,64,attack
1776597002.4330347,192.168.100.2,192.168.100.10,6,54,2670,80,2,64,attack
1776597002.9858766,192.168.100.2,192.168.100.10,6,54,35956,80,4,64,attack
1776596979.302825,192.168.100.2,192.168.100.10,6,58,60379,1151,2,43,attack
1776596999.3815544,192.168.100.2,192.168.100.10,6,54,45021,80,4,64,attack
1776597000.3956842,192.168.100.10,192.168.100.2,6,58,80,29025,18,64,attack
1776597012.3706632,192.168.100.10,192.168.100.2,6,58,80,56932,18,64,attack
1776596995.7131476,192.168.100.2,192.168.100.10,6,54,15541,80,2,64,attack
1776597009.460592,192.168.100.10,192.168.100.2,6,58,80,39173,18,64,attack
1776596998.4114463,192.168.100.2,192.168.100.10,6,54,1613,80,2,64,attack
1776597009.8377767,192.168.100.2,192.168.100.10,6,54,55071,80,2,64,attack
1776596996.1331255,192.168.100.2,192.168.100.10,6,54,33999,80,2,64,attack
1776597007.3635006,192.168.100.2,192.168.100.10,6,54,11326,80,4,64,attack
1776596999.9792492,192.168.100.10,192.168.100.2,6,58,80,8487,18,64,attack
1776597019.423939,192.168.100.2,192.168.100.10,6,54,48205,80,2,64,attack
1776596979.2933884,192.168.100.2,192.168.100.10,6,58,60379,7627,2,38,attack
1776596995.8712258,192.168.100.2,192.168.100.10,6,54,19883,80,2,64,attack
1776596997.8136978,192.168.100.10,192.168.100.2,6,58,80,39888,18,64,attack
1776597006.7763152,192.168.100.10,192.168.100.2,6,58,80,46209,18,64,attack
1776596996.2761495,192.168.100.2,192.168.100.10,6,54,43149,80,2,64,attack
1776597003.1098258,192.168.100.2,192.168.100.10,6,54,44324,80,2,64,attack
1776597004.3978877,192.168.100.10,192.168.100.2,6,58,80,51110,18,64,attack
1776596998.7689865,192.168.100.2,192.168.100.10,6,54,13478,80,4,64,attack
1776596995.9867938,192.168.100.10,192.168.100.2,6,58,80,29172,18,64,attack
1776596996.3032324,192.168.100.2,192.168.100.10,6,54,43894,80,2,64,attack
1776596996.7947564,192.168.100.2,192.168.100.10,6,54,65015,80,4,64,attack
1776596996.183871,192.168.100.10,192.168.100.2,6,58,80,37472,18,64,attack
1776597007.0281332,192.168.100.10,192.168.100.2,6,58,80,60630,18,64,attack
1776597019.311602,192.168.100.2,192.168.100.10,6,54,42566,80,4,64,attack
1776597001.9259117,192.168.100.10,192.168.100.2,6,58,80,53592,18,64,attack
1776596999.4301898,192.168.100.10,192.168.100.2,6,58,80,47978,18,64,attack
1776596999.0298836,192.168.100.2,192.168.100.10,6,54,26397,80,2,64,attack
1776596997.1670694,192.168.100.2,192.168.100.10,6,54,15393,80,2,64,attack
1776597001.3299592,192.168.100.10,192.168.100.2,6,58,80,17126,18,64,attack
1776596998.2032526,192.168.100.2,192.168.100.10,6,54,57846,80,2,64,attack
1776596979.2627382,192.168.100.2,192.168.100.10,6,58,60379,111,2,49,attack
1776597010.2841406,192.168.100.2,192.168.100.10,6,54,8504,80,2,64,attack
1776597000.0690968,192.168.100.2,192.168.100.10,6,54,13179,80,4,64,attack
1776597000.6577272,192.168.100.2,192.168.100.10,6,54,43403,80,4,64,attack
1776596995.6832983,192.168.100.2,192.168.100.10,6,54,11972,80,2,64,attack
1776596998.5301943,192.168.100.2,192.168.100.10,6,54,6179,80,2,64,attack
1776597007.3722339,192.168.100.10,192.168.100.2,6,58,80,15248,18,64,attack
1776597004.8863676,192.168.100.10,192.168.100.2,6,58,80,13776,18,64,attack
1776596996.8123388,192.168.100.10,192.168.100.2,6,58,80,1280,18,64,attack
1776596996.203911,192.168.100.10,192.168.100.2,6,58,80,38800,18,64,attack
1776596996.8528576,192.168.100.2,192.168.100.10,6,54,2016,80,2,64,attack
