protocol,packet_size,src_port,dst_port,tcp_flags,ttl,pkts_per_sec,unique_dst_ports,avg_packet_size,std_packet_size,label
6,54,56690,80,2,64,220,1,54.0,0.0,attack
6,54,56707,80,2,64,222,1,54.0,0.0,attack
6,54,56707,80,2,64,222,1,54.0,0.0,attack
6,54,49114,80,2,64,215,1,54.0,0.0,normal
6,54,49182,80,2,64,216,1,54.0,0.0,normal
6,58,80,56760,18,64,127,117,58.0,0.0,attack
6,54,56798,80,2,64,214,1,54.0,0.0,attack
6,54,56816,80,2,64,216,1,54.0,0.0,attack
6,54,56816,80,2,64,216,1,54.0,0.0,attack
6,54,56835,80,2,64,217,1,54.0,0.0,attack
6,54,56844,80,2,64,218,1,54.0,0.0,attack
6,58,80,56871,18,64,128,118,58.0,0.0,attack
6,54,56911,80,2,64,219,1,54.0,0.0,attack
6,54,56974,80,4,64,221,1,54.0,0.0,attack
6,54,56974,80,4,64,221,1,54.0,0.0,attack
6,58,80,56992,18,64,129,119,58.0,0.0,attack
6,54,57053,80,2,64,222,1,54.0,0.0,attack
6,54,57090,80,2,64,223,1,54.0,0.0,attack
6,58,80,57165,18,64,132,120,58.0,0.0,attack
6,58,80,57165,18,64,132,120,58.0,0.0,attack
6,58,80,57165,18,64,132,120,58.0,0.0,attack
6,54,58911,80,2,64,224,1,54.0,0.0,attack
6,58,80,58927,18,64,133,121,58.0,0.0,attack
6,54,58947,80,2,64,225,1,54.0,0.0,attack
6,58,80,58956,18,64,134,122,58.0,0.0,attack
6,54,58969,80,2,64,226,1,54.0,0.0,attack
6,54,49933,80,4,64,225,1,54.0,0.0,normal
6,54,50246,80,2,64,219,1,54.0,0.0,normal
6,54,55814,80,2,64,211,1,54.0,0.0,normal
6,54,59078,80,2,64,202,1,54.0,0.0,attack
6,54,59078,80,2,64,202,1,54.0,0.0,attack
6,54,59087,80,2,64,203,1,54.0,0.0,attack
6,54,59113,80,2,64,205,1,54.0,0.0,attack
6,54,59113,80,2,64,205,1,54.0,0.0,attack
6,58,80,59176,18,64,111,101,58.0,0.0,attack
6,58,80,59176,18,64,111,101,58.0,0.0,attack
6,58,80,59227,18,64,113,102,58.0,0.0,attack
6,58,80,59227,18,64,113,102,58.0,0.0,attack
6,58,80,59236,18,64,114,103,58.0,0.0,attack
6,54,59266,80,4,64,205,1,54.0,0.0,attack
6,58,80,59311,18,64,115,104,58.0,0.0,attack
6,54,59321,80,2,64,207,1,54.0,0.0,attack
6,54,59321,80,2,64,207,1,54.0,0.0,attack
6,54,59343,80,4,64,209,1,54.0,0.0,attack
6,54,59343,80,4,64,209,1,54.0,0.0,attack
6,54,59371,80,2,64,210,1,54.0,0.0,attack
6,58,80,60900,18,64,116,105,58.0,0.0,attack
6,58,80,60941,18,64,117,106,58.0,0.0,attack
6,58,80,60950,18,64,118,107,58.0,0.0,attack
6,54,55354,80,2,64,208,1,54.0,0.0,normal
6,54,55380,80,2,64,209,1,54.0,0.0,normal
6,58,80,55454,18,64,116,105,58.0,0.0,normal
6,54,59221,80,4,64,209,1,54.0,0.0,normal
6,58,80,56188,18,64,113,102,58.0,0.0,normal
6,58,80,61040,18,64,114,103,58.0,0.0,attack
6,58,80,56565,18,64,115,104,58.0,0.0,normal
6,58,80,61124,18,64,116,105,58.0,0.0,attack
6,58,80,61142,18,64,117,106,58.0,0.0,attack
6,54,61160,80,2,64,198,1,54.0,0.0,attack
6,54,61183,80,2,64,199,1,54.0,0.0,attack
6,54,61203,80,2,64,201,1,54.0,0.0,attack
6,54,61203,80,2,64,201,1,54.0,0.0,attack
6,58,80,61255,18,64,118,107,58.0,0.0,attack
6,54,61305,80,4,64,202,1,54.0,0.0,attack
6,54,61315,80,2,64,203,1,54.0,0.0,attack
6,54,61325,80,2,64,204,1,54.0,0.0,attack
6,54,63047,80,2,64,206,1,54.0,0.0,attack
6,54,63047,80,2,64,206,1,54.0,0.0,attack
6,58,80,63102,18,64,121,108,58.0,0.0,attack
6,58,80,63102,18,64,121,108,58.0,0.0,attack
6,58,80,63102,18,64,121,108,58.0,0.0,attack
6,58,80,63197,18,64,123,109,58.0,0.0,attack
6,58,80,63197,18,64,123,109,58.0,0.0,attack
6,54,63210,80,4,64,198,1,54.0,0.0,attack
6,54,63222,80,2,64,199,1,54.0,0.0,attack
6,54,63231,80,4,64,200,1,54.0,0.0,attack
6,54,63245,80,2,64,201,1,54.0,0.0,attack
6,54,63410,80,2,64,202,1,54.0,0.0,attack
6,54,63445,80,2,64,203,1,54.0,0.0,attack
6,54,59511,80,2,64,204,1,54.0,0.0,normal
6,54,63474,80,2,64,205,1,54.0,0.0,attack
6,54,63615,80,2,64,206,1,54.0,0.0,attack
6,54,63626,80,4,64,207,1,54.0,0.0,attack
6,54,63640,80,2,64,208,1,54.0,0.0,attack
6,54,63653,80,2,64,209,1,54.0,0.0,attack
6,54,262,80,2,64,211,1,54.0,0.0,attack
6,54,262,80,2,64,211,1,54.0,0.0,attack
6,54,272,80,2,64,212,1,54.0,0.0,attack
6,54,316,80,4,64,213,1,54.0,0.0,attack
6,58,80,342,18,64,112,99,58.0,0.0,attack
6,58,80,342,18,64,112,99,58.0,0.0,attack
6,54,355,80,2,64,214,1,54.0,0.0,attack
6,54,377,80,2,64,215,1,54.0,0.0,attack
6,58,80,60144,18,64,113,100,58.0,0.0,normal
6,58,80,60172,18,64,114,101,58.0,0.0,normal
6,54,60293,80,2,64,199,1,54.0,0.0,normal
6,54,60327,80,4,64,200,1,54.0,0.0,normal
6,54,436,80,4,64,201,1,54.0,0.0,attack
6,54,446,80,2,64,202,1,54.0,0.0,attack
6,58,80,470,18,64,112,99,58.0,0.0,attack
6,58,80,496,18,64,113,100,58.0,0.0,attack
6,54,652,80,4,64,202,1,54.0,0.0,attack
6,58,80,683,18,64,113,100,58.0,0.0,attack
6,54,693,80,2,64,201,1,54.0,0.0,attack
6,58,80,710,18,64,114,101,58.0,0.0,attack
6,58,80,719,18,64,115,102,58.0,0.0,attack
6,58,80,727,18,64,116,103,58.0,0.0,attack
6,54,743,80,4,64,202,1,54.0,0.0,attack
6,54,765,80,2,64,203,1,54.0,0.0,attack
6,58,80,2445,18,64,116,102,58.0,0.0,attack
6,58,80,2445,18,64,116,102,58.0,0.0,attack
6,58,80,2495,18,64,117,101,58.0,0.0,attack
6,58,80,2495,18,64,117,101,58.0,0.0,attack
6,58,80,2495,18,64,117,101,58.0,0.0,attack
6,54,2562,80,2,64,193,1,54.0,0.0,attack
6,54,2619,80,2,64,194,1,54.0,0.0,attack
6,54,2632,80,2,64,195,1,54.0,0.0,attack
6,58,80,62759,18,64,114,98,58.0,0.0,normal
6,54,2662,80,2,64,196,1,54.0,0.0,attack
6,54,2670,80,2,64,197,1,54.0,0.0,attack
6,54,2691,80,2,64,198,1,54.0,0.0,attack
6,54,2691,80,2,64,198,1,54.0,0.0,attack
6,54,2713,80,2,64,198,1,54.0,0.0,attack
6,54,2724,80,2,64,200,1,54.0,0.0,attack
6,54,2724,80,2,64,200,1,54.0,0.0,attack
6,54,62824,80,2,64,201,1,54.0,0.0,normal
6,54,2733,80,4,64,202,1,54.0,0.0,attack
6,58,80,2797,18,64,114,98,58.0,0.0,attack
6,58,80,62876,18,64,115,99,58.0,0.0,normal
6,58,80,2869,18,64,116,100,58.0,0.0,attack
6,54,2879,80,2,64,201,1,54.0,0.0,attack
6,54,4456,80,4,64,201,1,54.0,0.0,attack
6,54,4500,80,4,64,201,1,54.0,0.0,attack
6,58,80,63898,18,64,116,100,58.0,0.0,normal
6,54,4540,80,4,64,201,1,54.0,0.0,attack
6,58,80,64049,18,64,116,100,58.0,0.0,normal
6,54,2187,80,2,64,199,1,54.0,0.0,normal
6,58,80,2243,18,64,117,101,58.0,0.0,normal
6,54,2261,80,4,64,200,1,54.0,0.0,normal
6,58,80,4610,18,64,113,97,58.0,0.0,attack
6,54,4717,80,2,64,190,1,54.0,0.0,attack
6,58,80,4734,18,64,112,96,58.0,0.0,attack
6,58,80,4860,18,64,114,97,58.0,0.0,attack
6,58,80,4860,18,64,114,97,58.0,0.0,attack
6,58,80,4969,18,64,114,97,58.0,0.0,attack
6,54,5007,80,2,64,187,1,54.0,0.0,attack
6,54,5024,80,2,64,187,1,54.0,0.0,attack
6,54,5090,80,2,64,188,1,54.0,0.0,attack
6,54,5151,80,2,64,189,1,54.0,0.0,attack
6,54,7117,80,2,64,187,1,54.0,0.0,attack
6,54,7203,80,2,64,188,1,54.0,0.0,attack
6,54,7218,80,2,64,189,1,54.0,0.0,attack
6,58,80,7231,18,64,113,95,58.0,0.0,attack
6,58,80,7231,18,64,113,95,58.0,0.0,attack
6,58,80,7255,18,64,114,96,58.0,0.0,attack
6,58,80,2364,18,64,115,97,58.0,0.0,normal
6,54,1235,80,2,64,188,1,54.0,0.0,normal
6,58,80,2556,18,64,116,98,58.0,0.0,normal
6,58,80,7277,18,64,117,99,58.0,0.0,attack
6,58,80,1341,18,64,118,100,58.0,0.0,normal
6,58,80,7351,18,64,119,101,58.0,0.0,attack
6,58,80,1426,18,64,120,102,58.0,0.0,normal
6,58,80,7377,18,64,121,103,58.0,0.0,attack
6,58,80,6008,18,64,122,104,58.0,0.0,normal
6,54,7420,80,4,64,189,1,54.0,0.0,attack
6,54,1509,80,2,64,190,1,54.0,0.0,normal
6,54,7436,80,2,64,191,1,54.0,0.0,attack
6,58,80,7447,18,64,123,105,58.0,0.0,attack
6,54,7458,80,2,64,192,1,54.0,0.0,attack
6,54,7469,80,2,64,194,1,54.0,0.0,attack
6,54,7469,80,2,64,194,1,54.0,0.0,attack
6,58,80,7478,18,64,124,106,58.0,0.0,attack
6,58,80,7498,18,64,125,107,58.0,0.0,attack
6,54,7533,80,2,64,195,1,54.0,0.0,attack
6,58,80,7543,18,64,126,108,58.0,0.0,attack
6,58,80,4442,18,64,127,109,58.0,0.0,normal
6,58,80,7554,18,64,128,110,58.0,0.0,attack
6,54,7567,80,2,64,196,1,54.0,0.0,attack
6,58,80,7577,18,64,129,111,58.0,0.0,attack
6,58,80,4507,18,64,130,112,58.0,0.0,normal
6,54,7668,80,2,64,198,1,54.0,0.0,attack
6,54,7668,80,2,64,198,1,54.0,0.0,attack
6,54,10872,80,4,64,199,1,54.0,0.0,attack
6,58,80,10911,18,64,131,113,58.0,0.0,attack
6,58,80,10949,18,64,132,114,58.0,0.0,attack
6,54,11087,80,4,64,181,1,54.0,0.0,attack
6,58,80,11187,18,64,122,107,58.0,0.0,attack
6,54,11261,80,2,64,182,1,54.0,0.0,attack
6,54,11509,80,2,64,183,1,54.0,0.0,attack
6,54,11607,80,2,64,184,1,54.0,0.0,attack
6,58,80,11625,18,64,123,108,58.0,0.0,attack
6,54,11644,80,2,64,186,1,54.0,0.0,attack
6,54,11644,80,2,64,186,1,54.0,0.0,attack
6,58,80,11682,18,64,125,109,58.0,0.0,attack
6,58,80,11682,18,64,125,109,58.0,0.0,attack
6,58,80,15086,18,64,126,110,58.0,0.0,attack
6,58,80,15108,18,64,127,111,58.0,0.0,attack
6,58,80,15129,18,64,128,112,58.0,0.0,attack
6,54,15264,80,4,64,187,1,54.0,0.0,attack
6,54,6173,80,4,64,186,1,54.0,0.0,normal
6,58,80,4622,18,64,128,112,58.0,0.0,normal
6,58,80,6409,18,64,128,112,58.0,0.0,normal
6,54,4900,80,2,64,183,1,54.0,0.0,normal
6,54,6512,80,2,64,183,1,54.0,0.0,normal
6,58,80,11548,18,64,127,111,58.0,0.0,normal
6,54,11582,80,2,64,182,1,54.0,0.0,normal
6,58,80,5146,18,64,127,111,58.0,0.0,normal
6,54,15304,80,2,64,183,1,54.0,0.0,attack
6,54,15304,80,2,64,183,1,54.0,0.0,attack
6,54,15323,80,2,64,184,1,54.0,0.0,attack
6,54,15492,80,4,64,185,1,54.0,0.0,attack
6,54,15529,80,2,64,186,1,54.0,0.0,attack
6,54,15608,80,2,64,187,1,54.0,0.0,attack
6,54,15691,80,2,64,188,1,54.0,0.0,attack
6,54,15731,80,2,64,189,1,54.0,0.0,attack
6,54,15914,80,2,64,190,1,54.0,0.0,attack
6,58,80,15958,18,64,128,112,58.0,0.0,attack
6,54,16034,80,2,64,191,1,54.0,0.0,attack
6,58,80,19340,18,64,129,113,58.0,0.0,attack
6,54,19382,80,2,64,191,1,54.0,0.0,attack
6,58,80,19459,18,64,129,113,58.0,0.0,attack
6,54,19510,80,2,64,192,1,54.0,0.0,attack
6,58,80,19551,18,64,131,114,58.0,0.0,attack
6,58,80,19551,18,64,131,114,58.0,0.0,attack
6,58,80,19652,18,64,123,106,58.0,0.0,attack
6,54,19672,80,2,64,179,1,54.0,0.0,attack
6,58,80,19737,18,64,124,107,58.0,0.0,attack
6,54,19780,80,2,64,180,1,54.0,0.0,attack
6,54,19798,80,2,64,181,1,54.0,0.0,attack
6,58,80,19898,18,64,125,108,58.0,0.0,attack
6,58,80,19921,18,64,127,109,58.0,0.0,attack
6,58,80,19921,18,64,127,109,58.0,0.0,attack
6,54,20087,80,2,64,182,1,54.0,0.0,attack
6,58,80,20125,18,64,128,110,58.0,0.0,attack
6,58,80,20144,18,64,129,111,58.0,0.0,attack
6,54,20241,80,2,64,184,1,54.0,0.0,attack
6,54,20241,80,2,64,184,1,54.0,0.0,attack
6,54,23760,80,2,64,185,1,54.0,0.0,attack
6,54,23901,80,2,64,186,1,54.0,0.0,attack
6,54,10900,80,2,64,186,1,54.0,0.0,normal
6,58,80,11079,18,64,129,111,58.0,0.0,normal
6,54,11413,80,2,64,184,1,54.0,0.0,normal
6,54,11846,80,2,64,184,1,54.0,0.0,normal
6,54,11874,80,2,64,183,1,54.0,0.0,normal
6,54,19356,80,2,64,184,1,54.0,0.0,normal
6,54,11946,80,2,64,184,1,54.0,0.0,normal
6,58,80,12145,18,64,125,107,58.0,0.0,normal
6,58,80,18890,18,64,126,108,58.0,0.0,normal
6,58,80,23980,18,64,125,107,58.0,0.0,attack
6,58,80,24017,18,64,125,107,58.0,0.0,attack
6,58,80,24104,18,64,126,108,58.0,0.0,attack
6,54,24144,80,4,64,180,1,54.0,0.0,attack
6,54,24167,80,2,64,181,1,54.0,0.0,attack
6,54,24167,80,2,64,181,1,54.0,0.0,attack
6,54,24205,80,2,64,182,1,54.0,0.0,attack
6,54,24223,80,2,64,183,1,54.0,0.0,attack
6,54,24331,80,4,64,184,1,54.0,0.0,attack
6,58,80,24349,18,64,127,109,58.0,0.0,attack
6,54,27969,80,2,64,185,1,54.0,0.0,attack
6,58,80,28102,18,64,128,110,58.0,0.0,attack
6,58,80,28143,18,64,129,111,58.0,0.0,attack
6,58,80,28164,18,64,130,112,58.0,0.0,attack
6,58,80,19412,18,64,125,108,58.0,0.0,normal
6,58,80,19448,18,64,126,109,58.0,0.0,normal
6,58,80,19654,18,64,127,110,58.0,0.0,normal
6,54,28273,80,2,64,177,1,54.0,0.0,attack
6,54,19817,80,2,64,178,1,54.0,0.0,normal
6,54,19835,80,2,64,179,1,54.0,0.0,normal
6,54,28349,80,2,64,180,1,54.0,0.0,attack
6,54,28389,80,4,64,182,1,54.0,0.0,attack
6,54,28389,80,4,64,182,1,54.0,0.0,attack
6,54,19888,80,2,64,183,1,54.0,0.0,normal
6,54,19029,80,2,64,184,1,54.0,0.0,normal
6,54,28469,80,2,64,185,1,54.0,0.0,attack
6,54,28488,80,2,64,186,1,54.0,0.0,attack
6,54,28506,80,2,64,187,1,54.0,0.0,attack
6,54,19106,80,2,64,188,1,54.0,0.0,normal
6,58,80,26352,18,64,128,111,58.0,0.0,normal
6,58,80,19200,18,64,129,112,58.0,0.0,normal
6,58,80,26374,18,64,130,113,58.0,0.0,normal
6,58,80,28592,18,64,131,114,58.0,0.0,attack
6,54,28607,80,2,64,189,1,54.0,0.0,attack
6,54,19340,80,2,64,190,1,54.0,0.0,normal
6,54,28646,80,2,64,191,1,54.0,0.0,attack
6,58,80,28646,18,64,133,115,58.0,0.0,attack
6,58,80,28646,18,64,133,115,58.0,0.0,attack
6,58,80,19398,18,64,134,116,58.0,0.0,normal
6,58,80,31511,18,64,135,117,58.0,0.0,attack
6,58,80,31535,18,64,136,118,58.0,0.0,attack
6,54,31607,80,2,64,192,1,54.0,0.0,attack
6,54,19558,80,2,64,193,1,54.0,0.0,normal
6,58,80,31696,18,64,137,119,58.0,0.0,attack
6,58,80,31722,18,64,139,120,58.0,0.0,attack
6,58,80,31722,18,64,139,120,58.0,0.0,attack
6,54,19597,80,2,64,194,1,54.0,0.0,normal
6,54,19669,80,2,64,194,1,54.0,0.0,normal
6,54,31776,80,4,64,176,1,54.0,0.0,attack
6,54,31855,80,2,64,177,1,54.0,0.0,attack
6,58,80,31874,18,64,133,114,58.0,0.0,attack
6,54,31903,80,2,64,178,1,54.0,0.0,attack
6,54,31959,80,2,64,179,1,54.0,0.0,attack
6,54,31975,80,4,64,180,1,54.0,0.0,attack
6,58,80,31992,18,64,135,115,58.0,0.0,attack
6,58,80,31992,18,64,135,115,58.0,0.0,attack
6,58,80,32026,18,64,136,116,58.0,0.0,attack
6,54,32045,80,2,64,181,1,54.0,0.0,attack
6,54,32102,80,2,64,182,1,54.0,0.0,attack
6,58,80,32498,18,64,136,116,58.0,0.0,attack
6,54,35956,80,4,64,183,1,54.0,0.0,attack
6,54,35956,80,4,64,183,1,54.0,0.0,attack
6,58,80,36083,18,64,137,117,58.0,0.0,attack
6,54,36165,80,2,64,185,1,54.0,0.0,attack
6,54,36165,80,2,64,185,1,54.0,0.0,attack
6,54,27043,80,2,64,180,1,54.0,0.0,normal
6,54,32867,80,4,64,181,1,54.0,0.0,normal
6,58,80,26598,18,64,132,113,58.0,0.0,normal
6,58,80,36247,18,64,133,114,58.0,0.0,attack
6,54,36267,80,2,64,180,1,54.0,0.0,attack
6,54,36286,80,2,64,181,1,54.0,0.0,attack
6,58,80,36362,18,64,134,115,58.0,0.0,attack
6,54,36399,80,2,64,182,1,54.0,0.0,attack
6,54,36418,80,2,64,183,1,54.0,0.0,attack
6,58,80,36435,18,64,135,116,58.0,0.0,attack
6,54,36454,80,2,64,184,1,54.0,0.0,attack
6,54,36537,80,4,64,185,1,54.0,0.0,attack
6,54,36589,80,2,64,186,1,54.0,0.0,attack
6,54,36623,80,2,64,187,1,54.0,0.0,attack
6,54,36639,80,4,64,188,1,54.0,0.0,attack
6,54,36675,80,2,64,189,1,54.0,0.0,attack
6,54,36816,80,2,64,190,1,54.0,0.0,attack
6,58,80,36862,18,64,136,117,58.0,0.0,attack
6,54,40338,80,2,64,191,1,54.0,0.0,attack
6,58,80,40481,18,64,138,118,58.0,0.0,attack
6,58,80,40481,18,64,138,118,58.0,0.0,attack
6,54,40597,80,2,64,192,1,54.0,0.0,attack
6,58,80,40655,18,64,133,113,58.0,0.0,attack
6,58,80,40655,18,64,133,113,58.0,0.0,attack
6,58,80,40655,18,64,133,113,58.0,0.0,attack
6,58,80,40848,18,64,134,114,58.0,0.0,attack
6,54,40908,80,2,64,177,1,54.0,0.0,attack
6,54,40952,80,2,64,178,1,54.0,0.0,attack
6,54,40975,80,2,64,179,1,54.0,0.0,attack
6,54,40986,80,4,64,180,1,54.0,0.0,attack
6,54,41022,80,2,64,181,1,54.0,0.0,attack
6,54,41080,80,4,64,182,1,54.0,0.0,attack
6,58,80,41098,18,64,135,115,58.0,0.0,attack
6,54,41135,80,2,64,183,1,54.0,0.0,attack
6,54,41173,80,4,64,185,1,54.0,0.0,attack
6,54,41173,80,4,64,185,1,54.0,0.0,attack
6,54,41240,80,4,64,186,1,54.0,0.0,attack
6,54,41283,80,2,64,187,1,54.0,0.0,attack
6,54,44201,80,2,64,188,1,54.0,0.0,attack
6,54,44243,80,4,64,189,1,54.0,0.0,attack
6,54,44264,80,4,64,190,1,54.0,0.0,attack
6,54,44324,80,2,64,191,1,54.0,0.0,attack
6,54,44407,80,2,64,192,1,54.0,0.0,attack
6,58,80,40081,18,64,136,116,58.0,0.0,normal
6,54,33925,80,2,64,193,1,54.0,0.0,normal
6,54,34056,80,2,64,194,1,54.0,0.0,normal
6,54,40688,80,2,64,195,1,54.0,0.0,normal
6,54,40919,80,2,64,196,1,54.0,0.0,normal
6,58,80,44695,18,64,131,113,58.0,0.0,attack
6,54,44853,80,2,64,187,1,54.0,0.0,attack
6,58,80,44894,18,64,132,114,58.0,0.0,attack
6,54,44936,80,2,64,187,1,54.0,0.0,attack
6,54,44982,80,2,64,189,1,54.0,0.0,attack
6,54,44982,80,2,64,189,1,54.0,0.0,attack
6,58,80,45006,18,64,132,114,58.0,0.0,attack
6,58,80,45151,18,64,131,113,58.0,0.0,attack
6,58,80,48546,18,64,132,114,58.0,0.0,attack
6,54,48652,80,2,64,190,1,54.0,0.0,attack
6,58,80,48672,18,64,133,115,58.0,0.0,attack
6,54,48691,80,4,64,191,1,54.0,0.0,attack
6,54,48711,80,2,64,192,1,54.0,0.0,attack
6,58,80,48748,18,64,134,116,58.0,0.0,attack
6,54,48784,80,2,64,193,1,54.0,0.0,attack
6,58,80,48904,18,64,135,116,58.0,0.0,attack
6,58,80,48904,18,64,135,116,58.0,0.0,attack
6,58,80,40734,18,64,135,116,58.0,0.0,normal
6,58,80,40858,18,64,136,117,58.0,0.0,normal
6,58,80,49108,18,64,137,118,58.0,0.0,attack
6,58,80,47121,18,64,137,118,58.0,0.0,normal
6,54,49195,80,2,64,191,1,54.0,0.0,attack
6,54,49243,80,2,64,192,1,54.0,0.0,attack
6,54,49254,80,2,64,193,1,54.0,0.0,attack
6,54,49342,80,2,64,193,1,54.0,0.0,attack
6,58,80,52844,18,64,135,116,58.0,0.0,attack
6,54,52882,80,2,64,191,1,54.0,0.0,attack
6,54,52935,80,2,64,193,1,54.0,0.0,attack
6,54,52935,80,2,64,193,1,54.0,0.0,attack
6,54,52990,80,2,64,194,1,54.0,0.0,attack
6,58,80,40952,18,64,130,114,58.0,0.0,normal
6,54,41204,80,2,64,190,1,54.0,0.0,normal
6,54,41233,80,4,64,191,1,54.0,0.0,normal
6,54,41592,80,2,64,192,1,54.0,0.0,normal
6,54,41663,80,2,64,193,1,54.0,0.0,normal
6,54,41728,80,2,64,194,1,54.0,0.0,normal
6,54,41749,80,2,64,195,1,54.0,0.0,normal
6,58,80,53012,18,64,131,115,58.0,0.0,attack
6,54,53208,80,2,64,178,1,54.0,0.0,attack
6,58,80,53282,18,64,130,115,58.0,0.0,attack
6,54,53300,80,4,64,179,1,54.0,0.0,attack
6,54,53319,80,2,64,180,1,54.0,0.0,attack
6,58,80,53336,18,64,131,116,58.0,0.0,attack
6,54,53354,80,2,64,181,1,54.0,0.0,attack
6,58,80,53372,18,64,132,117,58.0,0.0,attack
6,54,53391,80,2,64,182,1,54.0,0.0,attack
6,54,53486,80,4,64,183,1,54.0,0.0,attack
6,54,53522,80,2,64,185,1,54.0,0.0,attack
6,54,53522,80,2,64,185,1,54.0,0.0,attack
6,58,80,53611,18,64,133,118,58.0,0.0,attack
6,54,56955,80,2,64,186,1,54.0,0.0,attack
6,54,57049,80,4,64,187,1,54.0,0.0,attack
6,54,57104,80,2,64,188,1,54.0,0.0,attack
6,54,57122,80,4,64,190,1,54.0,0.0,attack
6,54,57122,80,4,64,190,1,54.0,0.0,attack
6,58,80,57141,18,64,134,119,58.0,0.0,attack
6,54,47333,80,2,64,189,1,54.0,0.0,normal
6,58,80,53802,18,64,133,118,58.0,0.0,normal
6,58,80,57414,18,64,129,114,58.0,0.0,attack
6,58,80,57464,18,64,129,114,58.0,0.0,attack
6,54,57501,80,2,64,185,1,54.0,0.0,attack
6,58,80,57608,18,64,130,115,58.0,0.0,attack
6,54,57780,80,2,64,185,1,54.0,0.0,attack
6,54,57831,80,4,64,186,1,54.0,0.0,attack
6,54,61250,80,2,64,188,1,54.0,0.0,attack
6,54,61250,80,2,64,188,1,54.0,0.0,attack
6,54,61323,80,4,64,189,1,54.0,0.0,attack
6,54,61386,80,2,64,190,1,54.0,0.0,attack
6,54,61427,80,2,64,191,1,54.0,0.0,attack
6,54,48575,80,2,64,192,1,54.0,0.0,normal
6,58,80,48764,18,64,126,114,58.0,0.0,normal
6,54,48908,80,4,64,193,1,54.0,0.0,normal
6,54,55079,80,2,64,194,1,54.0,0.0,normal
6,58,80,55119,18,64,127,115,58.0,0.0,normal
6,54,55137,80,4,64,195,1,54.0,0.0,normal
6,54,55175,80,2,64,196,1,54.0,0.0,normal
6,54,55249,80,4,64,197,1,54.0,0.0,normal
6,54,61501,80,2,64,193,1,54.0,0.0,attack
6,54,61680,80,2,64,187,1,54.0,0.0,attack
6,58,80,61721,18,64,126,114,58.0,0.0,attack
6,58,80,61870,18,64,125,113,58.0,0.0,attack
6,54,61890,80,2,64,186,1,54.0,0.0,attack
6,54,61942,80,2,64,187,1,54.0,0.0,attack
6,54,61942,80,2,64,187,1,54.0,0.0,attack
6,54,61960,80,4,64,188,1,54.0,0.0,attack
6,58,80,62022,18,64,126,113,58.0,0.0,attack
6,58,80,62022,18,64,126,113,58.0,0.0,attack
6,54,62076,80,2,64,188,1,54.0,0.0,attack
6,54,62175,80,4,64,189,1,54.0,0.0,attack
6,58,80,62196,18,64,126,113,58.0,0.0,attack
6,54,485,80,2,64,190,1,54.0,0.0,attack
6,58,80,523,18,64,127,114,58.0,0.0,attack
6,54,632,80,2,64,191,1,54.0,0.0,attack
6,54,54706,80,2,64,190,1,54.0,0.0,normal
6,54,651,80,2,64,183,1,54.0,0.0,attack
6,58,80,733,18,64,119,108,58.0,0.0,attack
6,54,777,80,2,64,184,1,54.0,0.0,attack
6,54,1024,80,4,64,185,1,54.0,0.0,attack
6,54,1099,80,4,64,186,1,54.0,0.0,attack
6,54,1118,80,2,64,187,1,54.0,0.0,attack
6,54,1216,80,2,64,188,1,54.0,0.0,attack
6,54,1266,80,2,64,189,1,54.0,0.0,attack
6,54,1354,80,2,64,191,1,54.0,0.0,attack
6,54,1354,80,2,64,191,1,54.0,0.0,attack
6,54,4727,80,2,64,192,1,54.0,0.0,attack
6,54,4759,80,2,64,193,1,54.0,0.0,attack
6,54,4956,80,2,64,194,1,54.0,0.0,attack
6,58,80,4975,18,64,120,109,58.0,0.0,attack
6,58,80,62847,18,64,121,110,58.0,0.0,normal
6,54,61417,80,2,64,183,1,54.0,0.0,normal
6,54,61703,80,4,64,184,1,54.0,0.0,normal
6,54,3079,80,4,64,185,1,54.0,0.0,normal
6,58,80,5127,18,64,105,93,58.0,0.0,attack
6,58,80,5127,18,64,105,93,58.0,0.0,attack
6,54,5145,80,2,64,186,1,54.0,0.0,attack
6,54,5163,80,2,64,187,1,54.0,0.0,attack
6,54,5307,80,4,64,188,1,54.0,0.0,attack
6,54,5421,80,2,64,189,1,54.0,0.0,attack
6,54,5492,80,4,64,190,1,54.0,0.0,attack
6,54,5510,80,2,64,191,1,54.0,0.0,attack
6,58,80,9245,18,64,105,93,58.0,0.0,attack
6,54,62954,80,2,64,181,1,54.0,0.0,normal
6,58,80,62983,18,64,96,85,58.0,0.0,normal
6,54,63062,80,2,64,182,1,54.0,0.0,normal
6,58,80,63168,18,64,97,86,58.0,0.0,normal
6,54,9458,80,2,64,183,1,54.0,0.0,attack
6,58,80,9487,18,64,98,87,58.0,0.0,attack
6,54,9623,80,2,64,184,1,54.0,0.0,attack
6,58,80,63724,18,64,99,88,58.0,0.0,normal
6,54,9657,80,4,64,185,1,54.0,0.0,attack
6,58,80,9675,18,64,100,89,58.0,0.0,attack
6,54,9692,80,2,64,186,1,54.0,0.0,attack
6,58,80,9707,18,64,101,90,58.0,0.0,attack
6,54,9724,80,2,64,187,1,54.0,0.0,attack
6,54,9749,80,2,64,188,1,54.0,0.0,attack
6,54,9798,80,2,64,189,1,54.0,0.0,attack
6,54,6182,80,2,64,190,1,54.0,0.0,normal
